zone_code,height_code,item_category_code,price,discount_percent,daily_customer_traffic,nearby_promotion,city_code,movement
4,1,4,1089.0,0.0,194.0,1,2,Fast
2,2,7,3005.0,30.0,358.0,1,2,Fast
4,1,5,3211.0,10.0,267.0,0,2,Slow
4,1,7,1462.0,20.0,246.0,0,1,Slow
1,2,7,1167.0,30.0,414.0,0,1,Fast
6,3,5,748.0,15.0,90.0,1,1,Ignored
4,2,2,535.0,25.0,262.0,0,1,Slow
5,1,6,961.0,25.0,84.0,0,2,Ignored
6,3,3,1024.0,5.0,70.0,0,1,Ignored
2,2,4,1130.0,10.0,303.0,0,1,Slow
3,2,1,463.0,30.0,289.0,0,1,Fast
5,2,8,1496.0,20.0,133.0,0,1,Ignored
2,2,6,1789.0,0.0,360.0,0,1,Ignored
5,1,4,1696.0,25.0,99.0,0,1,Slow
5,3,4,999.0,25.0,180.0,1,2,Ignored
3,1,6,645.0,10.0,296.0,1,2,Fast
3,1,1,1048.0,5.0,315.0,0,2,Slow
1,3,5,3119.0,5.0,374.0,1,2,Slow
5,2,1,1417.0,10.0,157.0,0,1,Ignored
2,2,7,2094.0,25.0,328.0,0,1,Fast
5,2,3,795.0,5.0,120.0,1,2,Ignored
2,1,6,1407.0,10.0,298.0,0,1,Fast
4,2,1,1745.0,0.0,229.0,1,1,Ignored
2,3,6,704.0,30.0,298.0,0,1,Fast
1,3,8,1062.0,5.0,312.0,0,1,Slow
2,3,3,301.0,0.0,299.0,0,2,Slow
4,3,8,609.0,30.0,259.0,1,1,Slow
2,2,1,1623.0,10.0,363.0,0,1,Slow
2,1,7,1179.0,20.0,316.0,1,2,Fast
3,3,6,843.0,0.0,377.0,1,1,Slow
5,2,2,1731.0,25.0,151.0,1,2,Slow
5,2,8,1227.0,0.0,146.0,0,2,Ignored
2,2,8,1920.0,30.0,373.0,0,1,Fast
4,1,1,1746.0,5.0,248.0,1,1,Slow
4,3,6,873.0,30.0,202.0,1,2,Slow
4,2,2,582.0,15.0,,0,1,Slow
6,1,5,348.0,10.0,90.0,0,1,Ignored
5,2,7,239.0,15.0,150.0,0,1,Ignored
3,2,4,2128.0,0.0,281.0,0,2,Slow
4,1,4,3186.0,0.0,209.0,0,1,Ignored
5,3,3,3654.0,25.0,144.0,1,2,Ignored
4,1,4,2127.0,0.0,239.0,0,1,Slow
6,2,4,863.0,25.0,68.0,1,1,Ignored
4,1,7,978.0,5.0,218.0,1,2,Fast
1,1,4,1162.0,0.0,402.0,1,2,Fast
3,3,3,2988.0,20.0,303.0,0,1,Slow
2,1,3,752.0,0.0,375.0,0,2,Fast
2,2,8,1626.0,10.0,297.0,0,2,Slow
6,2,1,2612.0,30.0,85.0,0,2,Ignored
6,3,6,599.0,20.0,133.0,1,1,Ignored
1,2,2,1212.0,30.0,367.0,0,1,Fast
4,3,4,2771.0,30.0,217.0,1,1,Slow
3,2,8,1158.0,20.0,367.0,0,1,Fast
1,1,1,2023.0,25.0,405.0,1,1,Fast
4,3,7,2136.0,25.0,254.0,0,1,Ignored
3,2,8,2984.0,30.0,295.0,0,1,Fast
2,1,4,219.0,20.0,333.0,1,2,Fast
1,2,8,3706.0,30.0,364.0,1,1,Fast
5,1,1,452.0,5.0,83.0,0,1,Slow
2,3,1,1252.0,25.0,294.0,0,1,Slow
4,1,2,1002.0,0.0,225.0,1,1,Slow
2,3,3,901.0,10.0,348.0,1,2,Fast
2,3,2,739.0,5.0,347.0,0,1,Slow
4,3,8,1123.0,10.0,232.0,0,2,Ignored
5,1,3,1974.0,5.0,141.0,1,2,Ignored
5,3,4,1587.0,0.0,187.0,0,2,Ignored
3,1,3,2587.0,20.0,328.0,0,2,Fast
1,2,4,1317.0,5.0,338.0,1,2,Slow
4,2,7,733.0,25.0,245.0,0,2,Fast
5,3,2,780.0,25.0,151.0,1,1,Ignored
4,2,2,1470.0,25.0,263.0,0,1,Slow
5,2,6,1336.0,20.0,155.0,1,1,Ignored
2,2,8,934.0,20.0,317.0,1,2,Fast
2,2,4,3624.0,20.0,310.0,0,2,Slow
2,2,3,264.0,25.0,331.0,1,2,Fast
1,3,8,828.0,15.0,370.0,0,1,Slow
5,1,1,5132.0,30.0,173.0,0,2,Ignored
1,1,5,2023.0,15.0,396.0,0,2,Fast
2,1,4,216.0,30.0,393.0,1,2,Fast
5,1,7,2683.0,5.0,143.0,0,1,Ignored
2,3,6,865.0,0.0,361.0,0,2,Ignored
3,1,4,670.0,10.0,302.0,0,1,Fast
3,2,7,788.0,0.0,290.0,0,1,Slow
5,2,6,2399.0,5.0,117.0,1,1,Ignored
4,1,5,438.0,5.0,288.0,0,1,Slow
1,3,5,641.0,5.0,354.0,0,1,Slow
4,2,4,656.0,25.0,238.0,0,1,Slow
3,1,3,1220.0,0.0,313.0,1,1,Fast
5,2,1,430.0,25.0,160.0,0,1,Ignored
6,1,1,1295.0,5.0,109.0,1,2,Slow
1,1,7,517.0,5.0,348.0,1,2,Fast
4,3,8,2544.0,0.0,232.0,0,1,Ignored
4,1,7,960.0,25.0,266.0,1,1,Fast
2,1,6,1249.0,15.0,359.0,0,2,Fast
1,3,2,3247.0,25.0,344.0,1,1,Fast
3,3,3,1808.0,30.0,287.0,0,1,Slow
3,3,1,1343.0,30.0,289.0,0,2,Slow
4,1,2,2204.0,10.0,239.0,0,1,Slow
3,3,8,2363.0,10.0,340.0,0,1,Ignored
1,2,4,1252.0,15.0,384.0,0,1,Slow
5,1,2,979.0,20.0,107.0,0,1,Ignored
1,2,8,3736.0,25.0,388.0,0,2,Slow
4,3,1,866.0,15.0,204.0,0,1,Ignored
1,2,6,722.0,0.0,355.0,0,1,Slow
4,2,1,1981.0,20.0,265.0,0,1,Ignored
4,2,8,2360.0,5.0,210.0,0,1,Ignored
3,1,5,1475.0,15.0,326.0,0,1,Fast
6,2,1,703.0,25.0,120.0,0,1,Slow
5,3,6,1840.0,10.0,94.0,0,2,Ignored
6,3,1,941.0,10.0,87.0,0,1,Ignored
5,1,8,1188.0,20.0,129.0,0,1,Slow
4,2,6,772.0,10.0,281.0,1,1,Slow
2,1,5,1797.0,15.0,339.0,0,1,Fast
3,2,5,1964.0,0.0,298.0,0,1,Slow
6,3,2,975.0,15.0,94.0,0,1,Ignored
2,1,8,1299.0,10.0,326.0,1,2,Fast
6,3,1,372.0,15.0,41.0,1,2,Ignored
6,2,4,2105.0,15.0,92.0,0,2,Ignored
3,2,3,608.0,15.0,288.0,1,1,Fast
1,1,1,2936.0,15.0,365.0,1,2,Fast
4,1,5,1345.0,20.0,254.0,1,2,Fast
2,1,7,2093.0,30.0,370.0,1,1,Fast
5,3,4,966.0,25.0,103.0,0,1,Ignored
3,3,1,568.0,15.0,329.0,1,1,Slow
6,2,2,831.0,10.0,87.0,0,2,Ignored
2,1,3,429.0,30.0,316.0,0,1,Fast
4,2,5,1000.0,30.0,236.0,0,2,Slow
2,2,1,2059.0,15.0,332.0,1,1,Fast
3,2,1,668.0,20.0,304.0,0,1,Slow
6,3,3,775.0,20.0,30.0,0,1,Ignored
6,3,6,1187.0,25.0,105.0,0,1,Ignored
6,3,6,778.0,10.0,46.0,1,2,Ignored
3,3,3,1821.0,10.0,343.0,0,1,Slow
3,3,2,1507.0,20.0,357.0,0,1,Ignored
1,1,1,1344.0,25.0,280.0,0,1,Fast
5,3,1,732.0,20.0,181.0,0,1,Ignored
2,3,5,3550.0,20.0,324.0,0,2,Slow
3,1,6,1237.0,15.0,254.0,1,1,Fast
6,3,3,2274.0,20.0,82.0,0,1,Ignored
2,2,3,1687.0,25.0,356.0,0,1,Fast
2,2,3,935.0,5.0,329.0,0,2,Slow
6,3,3,617.0,25.0,92.0,1,1,Ignored
6,2,8,812.0,5.0,99.0,0,2,Ignored
6,1,1,2841.0,5.0,84.0,0,2,Ignored
1,3,3,499.0,0.0,375.0,0,1,Slow
5,3,7,1354.0,10.0,139.0,0,2,Ignored
3,1,4,1114.0,25.0,333.0,1,1,Fast
1,3,5,1660.0,25.0,364.0,1,1,Fast
1,2,3,554.0,15.0,325.0,0,1,Slow
2,1,1,850.0,15.0,336.0,0,1,Fast
2,3,2,2245.0,25.0,359.0,1,1,Fast
6,1,3,3046.0,20.0,110.0,1,2,Ignored
4,1,3,861.0,20.0,244.0,0,2,Fast
6,1,1,3924.0,10.0,97.0,0,2,Ignored
1,2,5,423.0,0.0,334.0,1,1,Slow
2,1,1,1456.0,15.0,302.0,1,1,Fast
3,2,2,2501.0,0.0,295.0,1,1,Slow
2,1,6,828.0,10.0,330.0,0,1,Fast
5,3,2,169.0,15.0,104.0,1,2,Ignored
2,1,4,2002.0,5.0,337.0,0,1,Fast
2,2,6,945.0,30.0,334.0,1,1,Fast
2,1,6,349.0,30.0,311.0,0,2,Fast
3,2,3,1215.0,10.0,315.0,0,2,Slow
2,2,1,1080.0,20.0,330.0,0,2,Slow
4,3,2,1013.0,25.0,237.0,0,1,Slow
4,2,7,966.0,30.0,189.0,0,1,Ignored
6,2,2,1329.0,10.0,67.0,0,2,Ignored
6,1,1,1123.0,5.0,60.0,1,1,Ignored
4,2,1,1321.0,5.0,218.0,0,1,Ignored
2,3,3,3534.0,5.0,381.0,0,1,Slow
4,3,3,1099.0,5.0,249.0,0,2,Ignored
5,2,7,1765.0,25.0,149.0,1,1,Ignored
2,2,7,1055.0,5.0,374.0,1,2,Fast
2,2,5,585.0,20.0,337.0,1,1,Fast
6,1,1,1467.0,15.0,80.0,0,1,Ignored
6,2,2,2688.0,15.0,51.0,1,1,Ignored
5,3,4,1230.0,15.0,115.0,0,1,Ignored
2,3,7,1507.0,5.0,351.0,0,1,Slow
2,1,8,933.0,30.0,351.0,1,1,Fast
1,1,7,1444.0,0.0,306.0,1,2,Fast
2,2,4,486.0,30.0,337.0,0,1,Fast
3,1,4,1588.0,15.0,300.0,1,2,Fast
4,2,4,1241.0,30.0,218.0,1,2,Fast
4,1,2,1065.0,5.0,226.0,0,2,Slow
5,3,2,328.0,20.0,155.0,1,2,Ignored
3,2,8,2401.0,15.0,335.0,0,1,Slow
5,1,6,2658.0,20.0,161.0,0,2,Ignored
5,2,8,1283.0,25.0,172.0,0,2,Ignored
2,1,7,1924.0,0.0,339.0,0,2,Fast
6,2,5,1430.0,20.0,112.0,0,1,Ignored
2,1,8,799.0,0.0,249.0,0,1,Fast
3,1,4,2367.0,20.0,305.0,0,1,Fast
1,1,4,843.0,5.0,326.0,0,1,Fast
4,1,7,1955.0,15.0,221.0,0,2,Slow
3,3,6,600.0,5.0,292.0,0,1,Ignored
1,2,7,673.0,5.0,413.0,0,1,Slow
1,2,6,1328.0,10.0,333.0,1,1,Fast
1,1,1,2006.0,0.0,318.0,1,2,Fast
5,1,7,345.0,25.0,108.0,1,1,Fast
3,3,4,1074.0,0.0,320.0,0,1,Ignored
5,1,4,1566.0,0.0,158.0,1,2,Slow
3,1,3,910.0,25.0,294.0,0,1,Fast
1,3,5,780.0,20.0,399.0,0,2,Slow
6,3,4,541.0,30.0,83.0,1,2,Ignored
1,2,5,616.0,10.0,331.0,0,1,Slow
4,1,4,2519.0,20.0,262.0,0,1,Fast
6,1,3,193.0,25.0,100.0,0,2,Slow
1,2,1,2008.0,20.0,335.0,1,2,Fast
2,1,7,1784.0,0.0,348.0,1,2,Fast
1,1,3,3755.0,25.0,320.0,0,2,Fast
3,1,2,774.0,20.0,297.0,0,2,Fast
6,2,6,2217.0,5.0,134.0,1,1,Ignored
2,3,5,2143.0,25.0,371.0,0,1,Slow
1,1,2,1008.0,10.0,389.0,1,1,Fast
2,3,3,2182.0,15.0,328.0,0,2,Slow
1,1,3,1714.0,10.0,328.0,1,2,Fast
3,3,6,2593.0,5.0,330.0,0,2,Ignored
1,1,2,2064.0,30.0,332.0,1,2,Fast
6,3,3,1402.0,5.0,108.0,0,1,Ignored
1,1,7,665.0,10.0,355.0,0,1,Fast
2,2,5,617.0,5.0,363.0,0,1,Slow
5,2,1,2184.0,0.0,181.0,0,1,Ignored
5,3,8,,0.0,108.0,0,2,Ignored
5,1,6,2286.0,10.0,124.0,0,2,Ignored
1,1,4,1069.0,5.0,408.0,0,1,Fast
5,3,2,1822.0,5.0,115.0,1,2,Ignored
6,1,2,1562.0,5.0,79.0,0,1,Ignored
3,3,7,1783.0,15.0,302.0,0,1,Slow
2,2,4,725.0,20.0,334.0,1,2,Fast
4,3,7,1156.0,15.0,191.0,0,1,Ignored
3,2,6,1962.0,25.0,325.0,1,2,Fast
4,3,2,435.0,25.0,220.0,0,1,Slow
1,1,6,608.0,20.0,332.0,0,1,Fast
3,2,6,1206.0,10.0,315.0,0,2,Slow
5,3,2,1253.0,10.0,128.0,0,1,Ignored
3,1,7,679.0,15.0,314.0,0,1,Slow
5,2,4,1554.0,10.0,144.0,0,1,Ignored
3,3,7,1095.0,20.0,303.0,1,1,Slow
6,1,6,2309.0,25.0,112.0,1,1,Ignored
1,1,7,2739.0,30.0,354.0,0,1,Fast
6,2,4,1456.0,30.0,71.0,0,1,Ignored
6,1,3,1432.0,20.0,96.0,1,1,Slow
2,2,8,1083.0,5.0,321.0,0,1,Slow
5,3,3,2567.0,15.0,158.0,0,1,Ignored
5,3,1,526.0,10.0,103.0,1,1,Ignored
3,3,3,1630.0,25.0,265.0,0,1,Slow
5,2,6,641.0,0.0,108.0,1,2,Ignored
4,1,7,1707.0,0.0,199.0,0,2,Slow
3,2,7,1186.0,25.0,316.0,0,1,Slow
5,2,4,476.0,5.0,176.0,0,1,Ignored
3,3,3,1488.0,30.0,297.0,1,1,Fast
5,3,2,1595.0,25.0,148.0,1,1,Ignored
2,1,4,850.0,0.0,374.0,0,2,Fast
3,3,8,1097.0,30.0,333.0,1,1,Fast
2,3,4,398.0,30.0,297.0,0,1,Slow
4,1,8,457.0,30.0,223.0,0,1,Slow
1,1,2,1478.0,10.0,354.0,1,1,Fast
2,2,2,2382.0,15.0,359.0,0,2,Slow
2,3,2,840.0,30.0,355.0,0,1,Fast
2,3,2,933.0,0.0,354.0,0,1,Ignored
5,1,8,2349.0,10.0,160.0,0,1,Ignored
5,3,5,796.0,20.0,148.0,1,1,Ignored
2,1,3,654.0,20.0,331.0,0,1,Fast
5,1,8,1991.0,30.0,174.0,0,2,Slow
6,2,4,2720.0,0.0,111.0,0,2,Ignored
4,1,2,1232.0,10.0,214.0,0,1,Slow
6,2,3,4165.0,10.0,117.0,0,2,Ignored
1,2,6,3641.0,25.0,357.0,1,2,Fast
3,1,4,1127.0,5.0,324.0,1,1,Fast
3,3,5,1481.0,30.0,279.0,0,1,Slow
2,3,8,655.0,0.0,327.0,0,1,Ignored
4,2,1,1751.0,30.0,212.0,0,2,Slow
5,2,4,1435.0,20.0,110.0,1,2,Ignored
1,2,2,1073.0,0.0,351.0,1,1,Fast
5,1,5,1859.0,5.0,117.0,0,2,Ignored
6,2,5,1117.0,20.0,86.0,0,1,Ignored
6,3,1,723.0,25.0,85.0,1,2,Ignored
4,1,5,3729.0,25.0,311.0,0,1,Slow
5,3,2,1084.0,15.0,188.0,0,2,Ignored
2,1,3,1966.0,10.0,355.0,1,1,Fast
2,2,1,778.0,10.0,331.0,0,1,Fast
3,2,6,1145.0,5.0,297.0,0,1,Ignored
2,3,2,751.0,10.0,318.0,0,1,Slow
5,3,7,1785.0,25.0,130.0,0,1,Ignored
4,1,5,1654.0,30.0,196.0,1,2,Fast
4,1,2,2608.0,5.0,250.0,0,1,Slow
4,2,2,1526.0,20.0,224.0,0,1,Ignored
6,3,6,1077.0,25.0,85.0,0,1,Ignored
4,1,4,2007.0,25.0,219.0,1,1,Fast
1,1,7,713.0,20.0,364.0,0,1,Fast
4,3,5,2011.0,30.0,222.0,0,2,Slow
4,3,5,830.0,10.0,263.0,0,2,Ignored
6,3,2,533.0,0.0,129.0,0,1,Ignored
5,1,3,1060.0,0.0,107.0,1,2,Ignored
4,2,5,1032.0,25.0,285.0,1,1,Fast
3,2,2,1013.0,0.0,362.0,1,1,Slow
1,3,3,348.0,25.0,326.0,0,2,Slow
5,1,7,2173.0,5.0,159.0,0,1,Ignored
5,1,8,1133.0,25.0,177.0,1,1,Slow
5,2,5,550.0,0.0,124.0,1,1,Ignored
6,1,2,1967.0,5.0,137.0,1,1,Ignored
3,1,3,2480.0,5.0,316.0,0,2,Slow
6,3,4,1041.0,20.0,110.0,0,2,Ignored
3,2,4,1654.0,15.0,286.0,0,2,Ignored
2,1,1,613.0,15.0,361.0,1,2,Fast
1,2,6,1014.0,0.0,355.0,0,1,Slow
5,1,1,982.0,20.0,118.0,0,2,Slow
2,1,5,770.0,20.0,378.0,1,2,Fast
5,1,5,740.0,10.0,181.0,0,2,Slow
6,1,8,879.0,15.0,109.0,0,1,Ignored
2,2,5,980.0,25.0,304.0,0,2,Slow
5,1,7,1267.0,25.0,113.0,0,2,Slow
6,3,6,2361.0,10.0,93.0,1,2,Ignored
1,1,8,1683.0,25.0,373.0,0,2,Fast
4,3,7,1825.0,25.0,252.0,0,1,Ignored
6,3,4,1124.0,0.0,118.0,0,2,Ignored
6,2,2,1148.0,0.0,104.0,1,1,Ignored
3,3,2,2171.0,25.0,327.0,0,1,Slow
6,1,1,972.0,30.0,39.0,1,1,Slow
5,1,1,808.0,30.0,181.0,1,2,Fast
5,3,5,838.0,10.0,153.0,0,1,Ignored
3,1,8,341.0,15.0,347.0,1,1,Fast
1,1,5,5922.0,25.0,303.0,1,1,Fast
1,3,7,672.0,30.0,367.0,0,1,Fast
3,1,6,2276.0,0.0,323.0,0,1,Fast
1,3,7,1034.0,25.0,370.0,0,2,Slow
2,1,8,2790.0,0.0,326.0,0,2,Slow
4,3,5,803.0,20.0,254.0,1,2,Slow
3,1,6,499.0,5.0,333.0,1,1,Fast
2,3,2,454.0,5.0,322.0,0,2,Slow
3,3,2,700.0,30.0,318.0,0,2,Slow
3,2,1,655.0,0.0,321.0,0,2,Slow
3,1,8,1859.0,30.0,321.0,1,2,Fast
2,1,7,1968.0,15.0,359.0,1,1,Fast
5,1,5,1715.0,5.0,174.0,1,1,Ignored
2,2,7,683.0,5.0,381.0,1,2,Fast
4,1,7,2682.0,0.0,260.0,0,1,Slow
2,1,5,858.0,15.0,337.0,0,1,Fast
2,1,4,718.0,0.0,335.0,0,1,Slow
2,1,6,2022.0,15.0,299.0,0,2,Fast
1,2,2,1848.0,30.0,328.0,0,2,Fast
6,1,1,2553.0,0.0,134.0,1,1,Ignored
3,1,1,285.0,5.0,310.0,1,2,Fast
2,2,8,2457.0,15.0,384.0,0,1,Slow
6,3,4,3130.0,20.0,91.0,0,2,Ignored
2,3,1,580.0,30.0,298.0,0,2,Slow
6,1,7,1786.0,30.0,130.0,0,2,Slow
4,3,3,622.0,15.0,301.0,0,2,Ignored
3,3,4,628.0,5.0,319.0,0,2,Slow
1,1,2,2595.0,10.0,357.0,1,1,Fast
3,2,4,1103.0,25.0,328.0,0,1,Fast
3,3,7,519.0,10.0,347.0,0,1,Slow
6,1,4,1142.0,30.0,46.0,1,2,Slow
3,3,2,2144.0,0.0,326.0,0,1,Slow
5,3,1,1384.0,5.0,131.0,0,1,Ignored
5,2,4,687.0,0.0,154.0,0,2,Ignored
2,2,5,1633.0,15.0,317.0,0,2,Slow
1,2,7,861.0,20.0,330.0,0,2,Slow
2,1,7,714.0,10.0,321.0,1,1,Fast
5,1,8,3380.0,5.0,173.0,1,1,Ignored
5,3,2,1010.0,25.0,135.0,0,2,Ignored
3,1,3,1979.0,20.0,301.0,1,2,Fast
5,1,3,2646.0,10.0,162.0,0,1,Ignored
1,2,2,1268.0,5.0,354.0,1,2,Slow
3,1,8,722.0,0.0,323.0,0,1,Fast
1,1,6,520.0,20.0,361.0,0,2,Fast
6,1,5,1464.0,10.0,101.0,1,1,Ignored
5,1,5,1554.0,30.0,124.0,0,2,Slow
5,3,5,596.0,5.0,129.0,1,2,Ignored
4,1,2,1320.0,0.0,272.0,1,2,Slow
3,1,4,732.0,20.0,292.0,1,1,Fast
5,3,1,1858.0,30.0,138.0,0,2,Ignored
5,3,6,1803.0,15.0,158.0,0,1,Ignored
1,2,3,1720.0,0.0,346.0,0,2,Slow
2,3,6,1705.0,10.0,296.0,1,1,Slow
2,3,1,1882.0,10.0,364.0,1,2,Slow
1,2,3,1431.0,10.0,341.0,1,2,Fast
3,1,8,1088.0,10.0,284.0,0,1,Fast
3,1,2,1913.0,20.0,278.0,0,2,Fast
2,2,4,1102.0,0.0,298.0,0,2,Ignored
4,2,6,2439.0,15.0,247.0,0,1,Ignored
2,1,2,528.0,15.0,280.0,0,2,Fast
2,1,7,494.0,10.0,320.0,0,1,Fast
3,3,8,2379.0,15.0,280.0,0,1,Slow
3,2,3,1294.0,15.0,324.0,0,2,Slow
6,1,8,1604.0,5.0,88.0,0,1,Ignored
3,1,1,1046.0,15.0,338.0,1,1,Fast
6,3,4,1592.0,15.0,74.0,0,1,Ignored
3,3,5,796.0,10.0,275.0,0,1,Ignored
4,2,5,839.0,10.0,252.0,1,1,Slow
3,2,8,2506.0,10.0,335.0,1,1,Fast
4,2,8,197.0,30.0,244.0,0,1,Fast
6,3,1,427.0,30.0,129.0,0,1,Ignored
5,2,6,839.0,0.0,150.0,0,1,Ignored
2,3,1,1406.0,0.0,324.0,1,1,Slow
3,2,5,577.0,25.0,304.0,0,2,Fast
4,2,2,3629.0,0.0,241.0,0,1,Ignored
4,3,4,1050.0,15.0,222.0,0,1,Ignored
1,2,8,1836.0,5.0,364.0,0,1,Slow
5,1,3,1770.0,15.0,140.0,0,2,Ignored
3,1,1,619.0,10.0,315.0,0,1,Fast
1,2,8,525.0,5.0,322.0,0,1,Slow
2,1,1,2711.0,30.0,364.0,0,1,Fast
2,1,2,749.0,15.0,346.0,1,1,Fast
2,3,1,1840.0,20.0,358.0,0,2,Slow
6,1,5,830.0,25.0,92.0,1,2,Slow
3,1,6,4325.0,5.0,345.0,0,1,Slow
2,2,5,1167.0,20.0,323.0,0,1,Fast
5,1,6,1262.0,5.0,175.0,1,1,Ignored
5,2,4,1739.0,15.0,174.0,1,1,Ignored
1,3,2,1817.0,15.0,293.0,1,2,Slow
2,1,5,975.0,0.0,349.0,0,1,Slow
3,2,2,1944.0,10.0,302.0,0,1,Ignored
5,2,4,2870.0,30.0,136.0,1,1,Ignored
2,3,2,2349.0,20.0,329.0,1,1,Slow
2,3,2,607.0,10.0,334.0,0,2,Slow
4,3,3,1820.0,15.0,208.0,0,1,Ignored
6,2,4,2410.0,25.0,51.0,0,1,Ignored
4,3,2,352.0,25.0,243.0,0,2,Slow
6,3,5,822.0,15.0,50.0,1,1,Ignored
2,1,3,2435.0,5.0,387.0,0,2,Fast
3,2,3,374.0,10.0,330.0,1,1,Fast
2,3,4,,25.0,357.0,0,2,Slow
4,1,3,1092.0,5.0,236.0,0,1,Slow
3,3,7,887.0,5.0,259.0,0,1,Ignored
2,1,6,724.0,0.0,358.0,0,2,Fast
5,3,8,1142.0,25.0,140.0,1,1,Ignored
6,3,8,614.0,20.0,50.0,1,1,Ignored
1,1,6,2260.0,10.0,302.0,0,1,Fast
4,1,6,283.0,25.0,251.0,1,2,Fast
4,2,8,749.0,10.0,221.0,0,2,Ignored
2,2,1,2107.0,15.0,348.0,1,1,Slow
5,1,6,1380.0,15.0,201.0,0,2,Slow
3,2,8,982.0,15.0,312.0,0,1,Slow
3,3,5,1492.0,5.0,271.0,1,1,Slow
4,2,3,1153.0,30.0,270.0,0,2,Slow
5,2,2,1219.0,30.0,121.0,0,1,Ignored
4,2,3,2470.0,30.0,237.0,0,1,Slow
3,3,4,851.0,5.0,306.0,1,1,Slow
2,3,7,3682.0,15.0,307.0,0,2,Slow
3,2,8,554.0,20.0,275.0,1,1,Fast
6,3,8,381.0,20.0,142.0,1,1,Ignored
6,3,6,1258.0,20.0,101.0,1,2,Ignored
6,2,5,2293.0,25.0,43.0,0,2,Ignored
4,2,8,529.0,15.0,274.0,0,2,Slow
1,3,8,2113.0,0.0,302.0,0,1,Ignored
1,3,2,1598.0,5.0,333.0,0,1,Slow
6,3,7,1478.0,5.0,53.0,0,2,Ignored
4,2,1,3689.0,15.0,234.0,1,2,Ignored
4,3,7,946.0,15.0,228.0,1,2,Slow
5,3,6,829.0,15.0,123.0,1,1,Ignored
5,2,8,1421.0,25.0,163.0,0,1,Ignored
1,1,3,764.0,5.0,370.0,0,2,Fast
2,3,1,771.0,10.0,354.0,0,1,Slow
1,2,1,1371.0,15.0,277.0,1,1,Fast
2,2,7,1297.0,10.0,359.0,0,1,Slow
4,2,6,1976.0,25.0,248.0,0,1,Slow
3,1,1,2416.0,20.0,330.0,0,1,Fast
1,3,6,1901.0,5.0,342.0,0,2,Slow
4,3,5,1224.0,25.0,246.0,0,1,Slow
5,2,4,1089.0,25.0,91.0,0,1,Ignored
5,1,8,600.0,5.0,178.0,0,1,Ignored
1,2,5,350.0,0.0,312.0,0,1,Slow
4,1,2,5316.0,15.0,229.0,0,2,Slow
3,3,1,1654.0,5.0,265.0,0,2,Ignored
5,2,6,502.0,15.0,108.0,1,2,Ignored
3,3,3,1086.0,10.0,319.0,1,1,Slow
3,3,3,5556.0,5.0,337.0,0,2,Ignored
1,3,7,3585.0,10.0,405.0,0,2,Slow
4,1,3,1729.0,10.0,268.0,0,2,Slow
5,2,5,1805.0,15.0,151.0,0,2,Ignored
3,3,1,1918.0,30.0,313.0,0,1,Slow
5,2,2,1018.0,0.0,123.0,0,1,Ignored
6,1,2,2159.0,10.0,87.0,0,2,Ignored
1,1,5,782.0,10.0,319.0,0,1,Fast
2,1,3,,0.0,292.0,1,2,Fast
4,3,5,1277.0,15.0,218.0,1,2,Slow
4,2,5,1699.0,20.0,252.0,1,2,Slow
6,1,6,1171.0,0.0,103.0,0,2,Ignored
5,3,7,1441.0,15.0,142.0,0,1,Ignored
2,1,6,620.0,0.0,360.0,1,1,Fast
1,2,8,943.0,15.0,339.0,1,2,Fast
5,2,4,1049.0,10.0,147.0,0,1,Ignored
2,1,8,1507.0,20.0,337.0,1,2,Fast
2,2,1,1624.0,15.0,319.0,1,1,Fast
2,3,3,1804.0,5.0,378.0,1,1,Slow
3,1,5,4807.0,30.0,261.0,0,2,Fast
6,1,5,1323.0,20.0,57.0,1,1,Slow
4,1,1,185.0,25.0,225.0,0,2,Fast
1,3,5,1189.0,15.0,370.0,1,2,Fast
4,3,8,1495.0,30.0,242.0,1,1,Slow
3,1,7,562.0,10.0,283.0,1,2,Fast
1,1,8,1614.0,15.0,374.0,0,1,Fast
6,1,1,3896.0,20.0,90.0,0,2,Ignored
5,3,1,1917.0,30.0,149.0,0,2,Ignored
3,1,2,547.0,25.0,282.0,0,1,Fast
6,3,3,1258.0,0.0,68.0,0,2,Ignored
5,3,5,741.0,20.0,147.0,0,1,Ignored
6,2,5,293.0,15.0,71.0,0,1,Ignored
4,2,1,1064.0,30.0,301.0,0,2,Slow
4,2,7,1601.0,10.0,244.0,0,2,Ignored
6,1,6,2279.0,5.0,135.0,0,1,Ignored
4,3,8,474.0,0.0,222.0,1,2,Slow
5,1,4,4846.0,15.0,137.0,1,2,Slow
6,1,8,2894.0,10.0,80.0,0,2,Ignored
3,1,4,1969.0,10.0,313.0,0,2,Fast
1,2,4,865.0,0.0,377.0,1,2,Slow
6,2,7,326.0,20.0,40.0,0,2,Ignored
2,2,5,949.0,25.0,375.0,0,1,Slow
1,2,6,966.0,25.0,344.0,0,1,Fast
6,3,7,1541.0,20.0,106.0,0,2,Ignored
1,1,6,538.0,10.0,368.0,1,2,Fast
1,3,5,960.0,5.0,361.0,0,2,Slow
6,3,7,3080.0,5.0,90.0,1,2,Ignored
4,2,8,1421.0,30.0,223.0,0,2,Slow
3,1,5,621.0,15.0,261.0,1,2,Fast
5,3,2,426.0,5.0,112.0,1,1,Ignored
